Duration,Heart_Rate,Calories
30.0,112.0,203.0
16.0,98.0,90.0
1.0,73.0,2.0
14.0,101.0,90.0
14.0,94.0,58.0
21.0,99.0,116.0
7.0,92.0,34.0
14.0,98.0,65.0
24.0,105.0,161.0
25.0,105.0,150.0
2.0,87.0,8.0
27.0,102.0,155.0
28.0,104.0,230.0
28.0,106.0,195.0
25.0,106.0,150.0
21.0,100.0,141.0
19.0,104.0,136.0
14.0,94.0,66.0
6.0,90.0,30.0
10.0,91.0,47.0
23.0,100.0,125.0
14.0,97.0,67.0
24.0,104.0,153.0
25.0,106.0,161.0
20.0,104.0,129.0
11.0,92.0,38.0
10.0,83.0,22.0
27.0,113.0,183.0
24.0,88.0,105.0
2.0,77.0,7.0
6.0,88.0,29.0
18.0,95.0,89.0
15.0,97.0,69.0
5.0,89.0,22.0
24.0,102.0,183.0
11.0,96.0,56.0
29.0,112.0,201.0
4.0,79.0,8.0
15.0,94.0,91.0
23.0,111.0,149.0
5.0,82.0,17.0
6.0,89.0,27.0
8.0,87.0,34.0
29.0,117.0,214.0
9.0,90.0,42.0
24.0,97.0,148.0
16.0,94.0,92.0
22.0,97.0,146.0
25.0,105.0,162.0
15.0,108.0,112.0
15.0,100.0,106.0
23.0,101.0,120.0
19.0,99.0,99.0
21.0,105.0,111.0
6.0,90.0,27.0
9.0,84.0,34.0
21.0,94.0,96.0
21.0,102.0,139.0
24.0,101.0,166.0
1.0,79.0,5.0
4.0,84.0,16.0
12.0,93.0,66.0
27.0,107.0,167.0
8.0,83.0,33.0
14.0,98.0,73.0
27.0,110.0,180.0
1.0,84.0,3.0
16.0,98.0,77.0
3.0,73.0,9.0
9.0,97.0,53.0
15.0,101.0,102.0
23.0,104.0,134.0
21.0,103.0,103.0
26.0,108.0,181.0
24.0,103.0,166.0
24.0,102.0,174.0
2.0,78.0,6.0
18.0,95.0,95.0
19.0,98.0,101.0
18.0,96.0,93.0
30.0,106.0,184.0
23.0,105.0,131.0
10.0,87.0,56.0
21.0,107.0,133.0
15.0,94.0,69.0
16.0,92.0,89.0
17.0,91.0,82.0
25.0,94.0,108.0
26.0,104.0,154.0
12.0,96.0,57.0
25.0,94.0,123.0
16.0,94.0,76.0
15.0,87.0,63.0
24.0,109.0,154.0
8.0,87.0,25.0
15.0,93.0,57.0
16.0,97.0,93.0
18.0,102.0,130.0
21.0,100.0,116.0
13.0,86.0,54.0
13.0,95.0,69.0
19.0,104.0,122.0
19.0,101.0,109.0
14.0,94.0,81.0
19.0,107.0,134.0
11.0,101.0,62.0
4.0,78.0,5.0
23.0,100.0,124.0
17.0,97.0,104.0
5.0,86.0,12.0
29.0,116.0,247.0
7.0,90.0,30.0
14.0,101.0,76.0
15.0,99.0,93.0
4.0,80.0,13.0
15.0,93.0,91.0
25.0,107.0,160.0
2.0,79.0,6.0
7.0,87.0,33.0
17.0,101.0,130.0
8.0,91.0,31.0
12.0,93.0,57.0
15.0,101.0,88.0
27.0,112.0,180.0
4.0,76.0,14.0
7.0,86.0,23.0
5.0,88.0,21.0
6.0,90.0,27.0
17.0,93.0,77.0
20.0,92.0,91.0
7.0,88.0,30.0
24.0,107.0,158.0
11.0,94.0,53.0
28.0,102.0,140.0
5.0,80.0,18.0
12.0,92.0,66.0
25.0,94.0,98.0
13.0,101.0,70.0
27.0,111.0,205.0
5.0,93.0,23.0
24.0,107.0,148.0
28.0,105.0,187.0
24.0,103.0,138.0
26.0,116.0,180.0
19.0,99.0,113.0
4.0,86.0,13.0
23.0,106.0,147.0
16.0,101.0,91.0
5.0,87.0,19.0
13.0,88.0,79.0
18.0,100.0,123.0
7.0,85.0,36.0
26.0,101.0,146.0
19.0,104.0,118.0
3.0,86.0,13.0
21.0,91.0,87.0
18.0,95.0,82.0
18.0,94.0,90.0
12.0,85.0,36.0
8.0,87.0,42.0
2.0,88.0,8.0
23.0,97.0,129.0
25.0,108.0,167.0
2.0,81.0,8.0
5.0,83.0,18.0
16.0,94.0,76.0
25.0,112.0,179.0
3.0,79.0,11.0
11.0,95.0,56.0
11.0,95.0,66.0
13.0,91.0,47.0
9.0,85.0,43.0
6.0,89.0,28.0
1.0,77.0,3.0
25.0,109.0,193.0
13.0,99.0,71.0
12.0,93.0,57.0
12.0,99.0,65.0
15.0,91.0,81.0
7.0,88.0,31.0
15.0,93.0,75.0
29.0,114.0,217.0
17.0,101.0,92.0
26.0,110.0,217.0
20.0,97.0,102.0
10.0,90.0,59.0
16.0,98.0,90.0
20.0,107.0,138.0
11.0,96.0,72.0
22.0,104.0,126.0
11.0,87.0,36.0
25.0,101.0,144.0
28.0,101.0,163.0
26.0,98.0,134.0
17.0,105.0,104.0
24.0,110.0,156.0
14.0,98.0,83.0
10.0,96.0,54.0
18.0,91.0,64.0
4.0,87.0,17.0
12.0,86.0,54.0
6.0,81.0,24.0
29.0,104.0,189.0
10.0,95.0,53.0
2.0,77.0,6.0
26.0,109.0,181.0
18.0,103.0,104.0
5.0,79.0,12.0
24.0,105.0,142.0
6.0,92.0,29.0
28.0,111.0,211.0
30.0,116.0,231.0
9.0,88.0,44.0
17.0,96.0,85.0
15.0,96.0,84.0
16.0,85.0,42.0
14.0,95.0,68.0
9.0,87.0,39.0
11.0,94.0,73.0
23.0,100.0,121.0
6.0,85.0,15.0
2.0,82.0,7.0
1.0,82.0,4.0
16.0,93.0,83.0
8.0,84.0,30.0
7.0,89.0,31.0
28.0,106.0,181.0
26.0,95.0,155.0
1.0,73.0,3.0
4.0,87.0,19.0
2.0,84.0,7.0
22.0,100.0,129.0
23.0,102.0,136.0
22.0,104.0,135.0
8.0,91.0,39.0
18.0,91.0,68.0
6.0,88.0,19.0
14.0,94.0,75.0
16.0,100.0,98.0
19.0,108.0,156.0
13.0,97.0,86.0
20.0,100.0,134.0
8.0,77.0,12.0
19.0,95.0,90.0
29.0,111.0,186.0
18.0,100.0,102.0
16.0,94.0,78.0
20.0,96.0,107.0
9.0,88.0,43.0
19.0,99.0,101.0
26.0,112.0,175.0
25.0,101.0,128.0
14.0,87.0,64.0
8.0,82.0,24.0
7.0,98.0,37.0
21.0,106.0,177.0
9.0,98.0,50.0
21.0,107.0,162.0
4.0,81.0,14.0
2.0,80.0,8.0
13.0,89.0,49.0
29.0,116.0,238.0
21.0,110.0,136.0
10.0,86.0,45.0
17.0,90.0,75.0
25.0,107.0,147.0
9.0,85.0,32.0
22.0,106.0,134.0
15.0,99.0,79.0
15.0,89.0,44.0
19.0,97.0,123.0
3.0,88.0,14.0
25.0,100.0,144.0
4.0,90.0,17.0
21.0,112.0,136.0
16.0,98.0,86.0
24.0,102.0,122.0
14.0,95.0,68.0
22.0,99.0,166.0
10.0,88.0,33.0
29.0,115.0,206.0
25.0,104.0,161.0
30.0,106.0,191.0
12.0,93.0,59.0
8.0,91.0,45.0
12.0,96.0,60.0
28.0,111.0,188.0
15.0,89.0,63.0
15.0,97.0,86.0
5.0,86.0,22.0
21.0,111.0,190.0
14.0,88.0,55.0
11.0,85.0,44.0
5.0,81.0,19.0
6.0,84.0,24.0
25.0,101.0,153.0
11.0,97.0,61.0
27.0,102.0,185.0
9.0,96.0,43.0
27.0,109.0,192.0
22.0,104.0,179.0
18.0,104.0,110.0
4.0,83.0,14.0
30.0,111.0,207.0
19.0,96.0,84.0
20.0,104.0,129.0
4.0,76.0,5.0
5.0,95.0,29.0
23.0,108.0,171.0
17.0,99.0,88.0
19.0,92.0,89.0
30.0,113.0,236.0
17.0,93.0,75.0
17.0,95.0,80.0
8.0,87.0,32.0
26.0,101.0,146.0
4.0,85.0,17.0
25.0,107.0,148.0
22.0,99.0,99.0
18.0,104.0,124.0
28.0,112.0,249.0
2.0,89.0,6.0
6.0,85.0,27.0
2.0,83.0,5.0
14.0,93.0,60.0
29.0,104.0,184.0
23.0,106.0,176.0
23.0,109.0,157.0
1.0,75.0,3.0
28.0,109.0,179.0
13.0,90.0,65.0
18.0,97.0,105.0
22.0,103.0,125.0
20.0,99.0,110.0
16.0,91.0,70.0
19.0,96.0,91.0
23.0,105.0,141.0
5.0,87.0,13.0
14.0,90.0,60.0
27.0,101.0,187.0
4.0,78.0,6.0
27.0,106.0,152.0
2.0,85.0,9.0
14.0,99.0,72.0
14.0,95.0,76.0
6.0,89.0,25.0
10.0,97.0,53.0
11.0,94.0,54.0
22.0,101.0,146.0
18.0,98.0,90.0
29.0,111.0,194.0
19.0,98.0,128.0
17.0,91.0,70.0
13.0,91.0,46.0
14.0,92.0,94.0
10.0,85.0,40.0
2.0,78.0,2.0
6.0,89.0,31.0
16.0,103.0,86.0
5.0,82.0,17.0
21.0,95.0,100.0
23.0,103.0,135.0
2.0,79.0,8.0
3.0,75.0,3.0
28.0,106.0,170.0
8.0,85.0,34.0
22.0,102.0,165.0
20.0,95.0,110.0
13.0,91.0,59.0
17.0,95.0,80.0
2.0,79.0,5.0
5.0,85.0,22.0
3.0,81.0,13.0
19.0,93.0,82.0
7.0,87.0,33.0
12.0,101.0,69.0
20.0,91.0,63.0
4.0,80.0,10.0
20.0,100.0,133.0
29.0,111.0,222.0
10.0,92.0,55.0
5.0,90.0,27.0
21.0,105.0,124.0
19.0,97.0,101.0
30.0,109.0,193.0
22.0,102.0,106.0
21.0,105.0,130.0
6.0,87.0,18.0
25.0,107.0,199.0
23.0,105.0,153.0
3.0,85.0,13.0
17.0,98.0,118.0
21.0,109.0,136.0
28.0,96.0,126.0
3.0,84.0,9.0
24.0,104.0,172.0
27.0,112.0,179.0
7.0,90.0,22.0
6.0,80.0,22.0
22.0,101.0,138.0
16.0,97.0,92.0
23.0,97.0,94.0
19.0,100.0,112.0
25.0,103.0,147.0
28.0,114.0,196.0
16.0,100.0,94.0
9.0,86.0,24.0
21.0,102.0,153.0
24.0,95.0,105.0
17.0,109.0,110.0
3.0,85.0,13.0
2.0,76.0,7.0
16.0,90.0,70.0
21.0,105.0,142.0
3.0,83.0,11.0
6.0,82.0,11.0
26.0,98.0,155.0
17.0,93.0,85.0
14.0,94.0,68.0
24.0,102.0,176.0
26.0,104.0,155.0
13.0,86.0,52.0
3.0,91.0,12.0
16.0,101.0,87.0
30.0,112.0,195.0
29.0,110.0,212.0
15.0,98.0,80.0
24.0,104.0,137.0
22.0,103.0,148.0
11.0,102.0,84.0
28.0,102.0,166.0
12.0,95.0,52.0
27.0,108.0,153.0
9.0,94.0,42.0
6.0,86.0,22.0
8.0,87.0,34.0
18.0,99.0,99.0
21.0,102.0,160.0
13.0,88.0,74.0
16.0,92.0,98.0
1.0,81.0,3.0
21.0,102.0,107.0
21.0,97.0,97.0
16.0,86.0,55.0
19.0,100.0,101.0
10.0,83.0,30.0
5.0,87.0,20.0
25.0,112.0,168.0
1.0,76.0,1.0
23.0,110.0,163.0
22.0,99.0,118.0
19.0,99.0,123.0
15.0,96.0,74.0
21.0,103.0,106.0
3.0,92.0,14.0
11.0,93.0,47.0
10.0,90.0,52.0
27.0,106.0,234.0
11.0,94.0,60.0
21.0,101.0,105.0
25.0,106.0,196.0
23.0,109.0,214.0
12.0,94.0,68.0
25.0,105.0,147.0
14.0,100.0,88.0
30.0,106.0,181.0
15.0,89.0,58.0
17.0,105.0,105.0
15.0,92.0,78.0
15.0,97.0,76.0
17.0,100.0,90.0
15.0,91.0,64.0
4.0,86.0,12.0
22.0,114.0,174.0
2.0,81.0,7.0
3.0,84.0,13.0
4.0,86.0,17.0
12.0,94.0,60.0
14.0,95.0,78.0
17.0,94.0,89.0
23.0,97.0,131.0
4.0,73.0,10.0
24.0,107.0,204.0
14.0,95.0,65.0
8.0,85.0,31.0
20.0,109.0,132.0
22.0,94.0,105.0
25.0,106.0,157.0
5.0,91.0,23.0
25.0,113.0,174.0
10.0,86.0,48.0
21.0,95.0,105.0
14.0,90.0,60.0
19.0,101.0,105.0
30.0,106.0,202.0
16.0,91.0,73.0
19.0,100.0,109.0
18.0,96.0,101.0
4.0,83.0,14.0
21.0,100.0,120.0
27.0,115.0,204.0
2.0,82.0,8.0
15.0,85.0,52.0
27.0,111.0,179.0
27.0,108.0,167.0
4.0,76.0,7.0
18.0,99.0,87.0
4.0,72.0,8.0
14.0,97.0,94.0
5.0,82.0,22.0
28.0,102.0,176.0
24.0,100.0,135.0
12.0,94.0,57.0
16.0,92.0,88.0
26.0,102.0,175.0
3.0,79.0,9.0
13.0,96.0,90.0
29.0,99.0,128.0
28.0,105.0,177.0
2.0,81.0,9.0
24.0,109.0,174.0
14.0,96.0,56.0
27.0,109.0,218.0
8.0,93.0,52.0
25.0,102.0,156.0
30.0,108.0,205.0
25.0,104.0,180.0
15.0,101.0,81.0
8.0,89.0,34.0
12.0,93.0,69.0
23.0,98.0,115.0
5.0,86.0,13.0
18.0,94.0,93.0
17.0,95.0,81.0
8.0,89.0,26.0
9.0,93.0,43.0
5.0,89.0,24.0
11.0,97.0,49.0
8.0,90.0,36.0
6.0,83.0,25.0
11.0,91.0,37.0
27.0,104.0,144.0
25.0,114.0,168.0
17.0,90.0,77.0
9.0,95.0,41.0
4.0,85.0,19.0
13.0,97.0,61.0
18.0,93.0,99.0
15.0,87.0,66.0
27.0,106.0,216.0
23.0,99.0,118.0
4.0,83.0,14.0
16.0,97.0,80.0
21.0,93.0,100.0
20.0,107.0,124.0
21.0,105.0,136.0
25.0,99.0,160.0
23.0,101.0,132.0
10.0,85.0,33.0
17.0,98.0,99.0
28.0,107.0,191.0
6.0,76.0,19.0
23.0,106.0,183.0
8.0,92.0,42.0
14.0,105.0,75.0
17.0,110.0,112.0
21.0,107.0,147.0
3.0,74.0,8.0
25.0,114.0,214.0
12.0,95.0,66.0
8.0,85.0,31.0
15.0,94.0,70.0
5.0,84.0,19.0
12.0,93.0,64.0
23.0,106.0,151.0
3.0,79.0,9.0
26.0,105.0,192.0
2.0,72.0,5.0
6.0,91.0,28.0
14.0,97.0,93.0
18.0,105.0,103.0
11.0,94.0,72.0
16.0,94.0,77.0
25.0,102.0,121.0
25.0,109.0,167.0
15.0,91.0,53.0
7.0,94.0,50.0
11.0,94.0,67.0
13.0,92.0,61.0
9.0,83.0,29.0
17.0,102.0,110.0
22.0,90.0,97.0
5.0,84.0,23.0
25.0,105.0,170.0
5.0,82.0,16.0
25.0,107.0,158.0
19.0,101.0,100.0
30.0,104.0,174.0
6.0,84.0,27.0
4.0,80.0,16.0
17.0,98.0,86.0
7.0,94.0,35.0
7.0,82.0,25.0
17.0,83.0,47.0
17.0,93.0,90.0
2.0,72.0,2.0
3.0,83.0,7.0
29.0,119.0,250.0
30.0,108.0,186.0
2.0,79.0,6.0
16.0,96.0,97.0
19.0,93.0,89.0
6.0,89.0,26.0
14.0,93.0,65.0
5.0,91.0,23.0
3.0,82.0,12.0
28.0,105.0,150.0
17.0,99.0,96.0
14.0,88.0,58.0
3.0,79.0,11.0
29.0,107.0,185.0
24.0,98.0,123.0
27.0,125.0,237.0
21.0,98.0,122.0
24.0,106.0,145.0
21.0,102.0,118.0
19.0,95.0,99.0
17.0,88.0,67.0
3.0,90.0,15.0
28.0,109.0,182.0
10.0,90.0,48.0
28.0,106.0,165.0
26.0,108.0,174.0
25.0,105.0,165.0
8.0,87.0,26.0
28.0,112.0,251.0
28.0,111.0,202.0
9.0,94.0,34.0
13.0,97.0,68.0
16.0,100.0,94.0
7.0,94.0,39.0
23.0,100.0,146.0
19.0,98.0,102.0
21.0,92.0,94.0
6.0,82.0,23.0
12.0,103.0,68.0
22.0,104.0,130.0
13.0,92.0,60.0
11.0,87.0,45.0
7.0,89.0,38.0
7.0,88.0,33.0
10.0,89.0,44.0
29.0,116.0,266.0
2.0,87.0,8.0
6.0,87.0,29.0
13.0,94.0,59.0
22.0,105.0,134.0
3.0,94.0,15.0
8.0,92.0,38.0
1.0,80.0,3.0
2.0,89.0,6.0
25.0,105.0,147.0
28.0,105.0,166.0
12.0,91.0,60.0
25.0,107.0,173.0
14.0,95.0,76.0
2.0,81.0,6.0
18.0,107.0,111.0
16.0,96.0,67.0
4.0,92.0,21.0
9.0,91.0,41.0
1.0,79.0,2.0
1.0,72.0,3.0
22.0,105.0,148.0
15.0,87.0,67.0
4.0,83.0,17.0
24.0,101.0,133.0
22.0,101.0,137.0
12.0,88.0,53.0
13.0,98.0,79.0
4.0,82.0,14.0
28.0,111.0,201.0
11.0,95.0,62.0
8.0,89.0,35.0
25.0,103.0,146.0
17.0,92.0,95.0
29.0,108.0,230.0
24.0,105.0,148.0
26.0,109.0,227.0
4.0,81.0,16.0
23.0,100.0,178.0
12.0,98.0,62.0
25.0,103.0,131.0
6.0,96.0,30.0
25.0,110.0,168.0
17.0,98.0,91.0
21.0,99.0,121.0
16.0,95.0,86.0
4.0,82.0,8.0
6.0,79.0,19.0
21.0,100.0,112.0
10.0,93.0,70.0
6.0,77.0,18.0
26.0,116.0,237.0
18.0,95.0,67.0
3.0,74.0,9.0
17.0,101.0,113.0
21.0,95.0,82.0
20.0,105.0,120.0
18.0,104.0,121.0
6.0,90.0,25.0
5.0,87.0,20.0
5.0,79.0,17.0
17.0,90.0,82.0
4.0,91.0,17.0
3.0,82.0,7.0
22.0,104.0,151.0
6.0,84.0,16.0
24.0,106.0,150.0
11.0,103.0,62.0
11.0,82.0,42.0
11.0,87.0,37.0
2.0,82.0,7.0
11.0,89.0,56.0
6.0,89.0,29.0
25.0,110.0,161.0
22.0,100.0,104.0
4.0,84.0,12.0
22.0,104.0,124.0
30.0,109.0,189.0
8.0,89.0,41.0
2.0,81.0,3.0
2.0,82.0,7.0
24.0,97.0,128.0
4.0,86.0,18.0
4.0,79.0,12.0
15.0,100.0,88.0
13.0,95.0,86.0
16.0,84.0,68.0
9.0,89.0,38.0
17.0,102.0,98.0
23.0,108.0,150.0
8.0,93.0,46.0
27.0,106.0,171.0
20.0,105.0,124.0
29.0,114.0,202.0
11.0,94.0,51.0
26.0,116.0,189.0
17.0,110.0,106.0
23.0,92.0,121.0
3.0,76.0,11.0
19.0,97.0,109.0
4.0,69.0,8.0
6.0,83.0,23.0
22.0,93.0,83.0
18.0,102.0,101.0
12.0,99.0,71.0
23.0,101.0,151.0
15.0,98.0,78.0
10.0,92.0,39.0
13.0,95.0,67.0
14.0,99.0,81.0
4.0,81.0,9.0
7.0,87.0,32.0
10.0,92.0,34.0
17.0,95.0,80.0
9.0,92.0,34.0
28.0,109.0,202.0
5.0,81.0,12.0
10.0,86.0,43.0
10.0,89.0,45.0
2.0,91.0,10.0
10.0,83.0,23.0
13.0,96.0,69.0
2.0,84.0,7.0
15.0,87.0,73.0
1.0,78.0,4.0
9.0,93.0,47.0
23.0,101.0,130.0
26.0,110.0,197.0
20.0,105.0,116.0
26.0,112.0,187.0
1.0,87.0,4.0
9.0,90.0,45.0
23.0,94.0,97.0
24.0,99.0,112.0
28.0,113.0,196.0
12.0,93.0,53.0
6.0,85.0,25.0
25.0,108.0,151.0
23.0,100.0,143.0
25.0,103.0,147.0
12.0,91.0,44.0
16.0,102.0,91.0
9.0,89.0,42.0
26.0,110.0,172.0
6.0,86.0,23.0
16.0,80.0,61.0
22.0,105.0,150.0
6.0,90.0,26.0
12.0,93.0,53.0
11.0,93.0,52.0
4.0,91.0,15.0
11.0,88.0,48.0
29.0,105.0,191.0
3.0,91.0,18.0
16.0,100.0,87.0
18.0,102.0,103.0
30.0,106.0,188.0
30.0,102.0,152.0
27.0,115.0,193.0
12.0,93.0,63.0
7.0,78.0,24.0
4.0,81.0,13.0
28.0,108.0,195.0
16.0,99.0,95.0
12.0,94.0,62.0
6.0,90.0,34.0
6.0,92.0,26.0
15.0,99.0,83.0
5.0,86.0,15.0
13.0,94.0,52.0
3.0,84.0,13.0
13.0,81.0,60.0
12.0,92.0,54.0
3.0,87.0,13.0
7.0,83.0,27.0
1.0,78.0,2.0
3.0,89.0,11.0
3.0,81.0,7.0
27.0,107.0,203.0
22.0,106.0,158.0
18.0,101.0,100.0
21.0,100.0,121.0
22.0,98.0,146.0
17.0,103.0,108.0
12.0,89.0,49.0
8.0,86.0,25.0
23.0,97.0,120.0
12.0,93.0,73.0
8.0,85.0,31.0
3.0,81.0,10.0
21.0,101.0,127.0
8.0,96.0,44.0
22.0,108.0,184.0
1.0,80.0,2.0
19.0,97.0,101.0
11.0,89.0,47.0
10.0,89.0,43.0
8.0,92.0,35.0
12.0,94.0,66.0
7.0,81.0,26.0
14.0,103.0,96.0
4.0,77.0,11.0
10.0,84.0,45.0
15.0,99.0,74.0
23.0,103.0,150.0
10.0,83.0,39.0
29.0,98.0,152.0
14.0,98.0,86.0
12.0,97.0,52.0
11.0,105.0,73.0
17.0,101.0,96.0
21.0,99.0,124.0
29.0,114.0,201.0
2.0,85.0,8.0
22.0,104.0,126.0
13.0,96.0,71.0
24.0,102.0,138.0
26.0,100.0,156.0
15.0,89.0,69.0
22.0,100.0,117.0
14.0,91.0,55.0
2.0,70.0,4.0
16.0,94.0,83.0
15.0,103.0,89.0
25.0,99.0,149.0
17.0,95.0,88.0
16.0,98.0,73.0
18.0,97.0,115.0
15.0,94.0,62.0
23.0,99.0,164.0
23.0,98.0,119.0
11.0,91.0,40.0
13.0,92.0,76.0
20.0,96.0,92.0
10.0,82.0,20.0
20.0,99.0,91.0
8.0,88.0,35.0
25.0,103.0,149.0
28.0,107.0,163.0
9.0,79.0,28.0
14.0,101.0,65.0
18.0,104.0,99.0
27.0,110.0,197.0
11.0,84.0,42.0
3.0,86.0,12.0
12.0,89.0,48.0
5.0,93.0,21.0
21.0,99.0,130.0
7.0,94.0,29.0
26.0,106.0,171.0
21.0,101.0,114.0
29.0,104.0,177.0
7.0,89.0,23.0
28.0,113.0,194.0
22.0,105.0,126.0
19.0,97.0,108.0
13.0,99.0,68.0
15.0,90.0,63.0
4.0,82.0,14.0
16.0,99.0,107.0
5.0,82.0,22.0
9.0,93.0,55.0
22.0,99.0,116.0
8.0,90.0,41.0
18.0,91.0,68.0
16.0,95.0,91.0
16.0,102.0,91.0
2.0,89.0,10.0
25.0,109.0,161.0
20.0,92.0,104.0
3.0,79.0,5.0
14.0,92.0,79.0
8.0,84.0,31.0
4.0,75.0,11.0
13.0,88.0,55.0
1.0,76.0,2.0
1.0,85.0,4.0
9.0,92.0,43.0
2.0,83.0,5.0
9.0,94.0,33.0
9.0,93.0,36.0
10.0,99.0,57.0
30.0,112.0,256.0
19.0,91.0,92.0
5.0,82.0,20.0
13.0,94.0,66.0
19.0,101.0,117.0
15.0,92.0,77.0
12.0,85.0,45.0
27.0,111.0,196.0
14.0,91.0,48.0
9.0,85.0,41.0
11.0,98.0,61.0
30.0,104.0,184.0
13.0,92.0,58.0
16.0,95.0,91.0
17.0,92.0,75.0
26.0,102.0,170.0
2.0,68.0,5.0
21.0,102.0,130.0
23.0,105.0,141.0
28.0,112.0,197.0
18.0,105.0,107.0
30.0,105.0,250.0
15.0,96.0,62.0
3.0,79.0,12.0
19.0,106.0,134.0
11.0,83.0,26.0
11.0,97.0,50.0
18.0,94.0,84.0
8.0,97.0,44.0
27.0,107.0,162.0
9.0,85.0,43.0
28.0,104.0,230.0
12.0,104.0,99.0
26.0,108.0,165.0
10.0,93.0,48.0
4.0,89.0,25.0
22.0,101.0,123.0
22.0,101.0,165.0
21.0,95.0,103.0
23.0,109.0,156.0
21.0,98.0,115.0
11.0,90.0,47.0
10.0,94.0,49.0
3.0,87.0,13.0
11.0,94.0,48.0
17.0,92.0,86.0
7.0,84.0,28.0
19.0,107.0,124.0
5.0,89.0,22.0
21.0,92.0,85.0
19.0,112.0,123.0
14.0,93.0,64.0
28.0,102.0,162.0
2.0,81.0,7.0
12.0,89.0,44.0
27.0,106.0,200.0
23.0,103.0,151.0
14.0,101.0,72.0
18.0,88.0,86.0
29.0,108.0,230.0
1.0,74.0,3.0
9.0,91.0,43.0
5.0,87.0,21.0
22.0,109.0,181.0
8.0,84.0,35.0
28.0,107.0,165.0
22.0,92.0,108.0
22.0,110.0,148.0
21.0,95.0,104.0
18.0,99.0,114.0
25.0,99.0,132.0
17.0,90.0,74.0
21.0,109.0,136.0
1.0,91.0,5.0
14.0,88.0,59.0
23.0,104.0,177.0
24.0,101.0,167.0
13.0,99.0,70.0
7.0,83.0,29.0
12.0,91.0,71.0
17.0,103.0,111.0
8.0,85.0,27.0
10.0,98.0,54.0
17.0,101.0,104.0
21.0,99.0,100.0
8.0,84.0,30.0
10.0,93.0,51.0
29.0,101.0,154.0
14.0,92.0,72.0
13.0,91.0,58.0
21.0,108.0,131.0
3.0,74.0,8.0
23.0,102.0,132.0
29.0,111.0,219.0
13.0,93.0,67.0
9.0,88.0,44.0
27.0,103.0,164.0
28.0,115.0,206.0
17.0,98.0,99.0
2.0,87.0,9.0
13.0,95.0,63.0
9.0,101.0,52.0
26.0,107.0,166.0
20.0,105.0,121.0
7.0,91.0,32.0
7.0,86.0,34.0
9.0,97.0,43.0
5.0,82.0,21.0
25.0,107.0,166.0
22.0,101.0,126.0
8.0,81.0,27.0
6.0,88.0,37.0
13.0,99.0,94.0
10.0,100.0,55.0
10.0,97.0,52.0
11.0,94.0,53.0
18.0,94.0,70.0
24.0,102.0,120.0
29.0,114.0,201.0
25.0,99.0,147.0
8.0,89.0,35.0
12.0,83.0,27.0
9.0,93.0,35.0
28.0,101.0,158.0
3.0,91.0,16.0
23.0,103.0,121.0
17.0,96.0,92.0
28.0,106.0,189.0
28.0,108.0,188.0
24.0,109.0,177.0
9.0,92.0,41.0
18.0,92.0,70.0
11.0,91.0,54.0
16.0,94.0,104.0
9.0,98.0,43.0
12.0,86.0,54.0
10.0,90.0,45.0
24.0,96.0,145.0
2.0,73.0,7.0
9.0,92.0,50.0
24.0,106.0,149.0
15.0,90.0,66.0
8.0,85.0,33.0
29.0,106.0,216.0
13.0,100.0,72.0
6.0,80.0,20.0
16.0,99.0,76.0
7.0,87.0,30.0
26.0,104.0,164.0
8.0,95.0,40.0
29.0,113.0,196.0
19.0,103.0,114.0
25.0,106.0,168.0
8.0,89.0,33.0
27.0,105.0,159.0
22.0,112.0,173.0
18.0,98.0,93.0
1.0,74.0,3.0
27.0,108.0,161.0
9.0,86.0,23.0
14.0,94.0,68.0
13.0,95.0,71.0
13.0,98.0,77.0
6.0,83.0,23.0
3.0,86.0,16.0
23.0,97.0,138.0
11.0,90.0,49.0
21.0,107.0,133.0
14.0,102.0,95.0
28.0,107.0,177.0
22.0,109.0,153.0
2.0,75.0,6.0
29.0,113.0,218.0
4.0,82.0,14.0
14.0,96.0,59.0
9.0,98.0,45.0
8.0,79.0,34.0
28.0,115.0,251.0
25.0,100.0,144.0
22.0,99.0,106.0
6.0,85.0,28.0
8.0,93.0,44.0
27.0,105.0,221.0
14.0,92.0,64.0
4.0,88.0,16.0
16.0,105.0,103.0
2.0,70.0,3.0
15.0,87.0,70.0
20.0,100.0,136.0
15.0,93.0,79.0
22.0,104.0,127.0
20.0,99.0,108.0
15.0,103.0,87.0
28.0,104.0,172.0
17.0,103.0,115.0
18.0,107.0,119.0
24.0,93.0,120.0
17.0,101.0,124.0
29.0,120.0,219.0
26.0,95.0,124.0
14.0,94.0,70.0
25.0,114.0,223.0
21.0,97.0,88.0
16.0,95.0,61.0
15.0,107.0,122.0
6.0,86.0,26.0
19.0,96.0,81.0
8.0,86.0,48.0
6.0,83.0,21.0
14.0,89.0,47.0
17.0,94.0,88.0
26.0,111.0,193.0
17.0,98.0,90.0
20.0,88.0,65.0
6.0,84.0,25.0
25.0,100.0,144.0
13.0,98.0,78.0
9.0,89.0,31.0
19.0,105.0,112.0
4.0,83.0,15.0
21.0,97.0,110.0
23.0,106.0,143.0
9.0,89.0,29.0
20.0,96.0,143.0
4.0,85.0,14.0
28.0,108.0,189.0
15.0,99.0,81.0
8.0,91.0,41.0
17.0,98.0,92.0
4.0,83.0,17.0
23.0,108.0,157.0
